coach,year,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays,coach_war,season_number,annual_war,annual_games,cumulative_war,cumulative_games,win_pct,predicted_impact,predicted_replacement,total_seasons,Background,Offensive_Years,Defensive_Years,era
Sean Payton,2020,0.1983471074380165,0.1295840798602963,4.113661257304028,121,0.0687630275777202,0.5632858340318525,0.5685010872846071,210.52996599430583,1193,-0.0052152532527546,0.3181818181818182,0.3826530490720858,119.84495285725772,594,-0.0644712308902676,0.015625,0.021303546398542,1.0578425778267602,64,-0.005678546398542,0.6518933228060702,0.9309118764618118,0.7501121614749658,0.7877745171985516,-0.0041217946739222,2.1159309141933584,-0.0771376231930928,-1.6915641005897288,-0.3492022790477651,-0.3305573674311635,1972,Sean Payton,14,0.0844917893409729,1.3518686294555664,0.8675552010536194,13.88088321685791,0.75,0.023714125,0.6655082,17,Offensive,16,0,Late (2018-2024)
Mike Vrabel,2020,0.2129629629629629,0.2079177297050254,5.052576312106158,108,0.0050452332579374,0.5294117647058824,0.6048875856310196,200.6412717888844,1105,-0.0754758209251372,0.4129158512720156,0.3971066837430658,100.53547335234455,511,0.0158091675289498,0.1147540983606557,0.0699724256836831,1.291313944821096,61,0.0447816726769726,0.548464484035589,0.9238355711999476,0.7258920545557178,0.7342152411141348,-0.0077086770271201,0.0616446194019417,-1.5789221657317598,0.3793470825602056,0.7322133454506453,-0.5067730130565583,1785,Mike Vrabel,3,0.0951955318450927,1.5231285095214833,0.330587863922119,5.2894058227539045,0.6875,0.027742624,0.59230447,6,Defensive,0,7,Late (2018-2024)
Sean McVay,2020,0.1654676258992805,0.1538585323671652,4.233042456003561,139,0.0116090935321153,0.590311986863711,0.5737862545142045,220.7602418873549,1218,0.0165257323495064,0.3390625,0.3773133689049352,125.14206004008494,640,-0.0382508689049352,0.0416666666666666,0.0751440007664996,1.6824033082711565,48,-0.0334773340998329,0.7060198674762073,0.930526850570428,0.7694374661399577,0.5676345585959478,-0.0083604043454846,0.2732660094095208,0.3875650855763001,-1.0151842876979935,-0.9449595689101388,-0.5387909436348821,2045,Sean McVay,4,0.0647787451744079,1.0364599227905265,0.1723104715347288,2.756967544555661,0.625,-0.0035829544,0.56022125,8,Offensive,9,0,Late (2018-2024)
Jon Gruden,2020,0.2547169811320754,0.2778714989880994,4.780977888609813,106,-0.0231545178560239,0.598690364826941,0.5953914052445243,192.273869039612,1069,0.0032989595824167,0.3626373626373626,0.3810993942776009,106.5059979116931,546,-0.0184620316402382,0.0208333333333333,0.0365080963971233,1.0098759946560938,48,-0.0156747630637899,0.5528857927178419,0.9221550246741038,0.7405227703201412,0.6862407270785981,-0.0117815895607068,-0.8475262464193505,0.1048494237571515,-0.5047119283183588,-0.5634317272293723,-0.7068662530932339,1769,Jon Gruden,14,0.002572625875473,0.041162014007568,-0.5260909795761108,-8.417455673217773,0.5,0.027214795,0.49742737,15,Offensive,10,0,Late (2018-2024)
Adam Gase,2020,0.140625,0.1322503090711073,3.276096655687926,128,0.0083746909288926,0.6198770491803278,0.6590473790172121,164.72303178473007,976,-0.0391703298368842,0.3991935483870967,0.3806851224712039,96.2024793227139,496,0.0185084259158928,0.0769230769230769,0.1329983234788345,0.8667952335949561,26,-0.0560752465557575,0.7246233433768702,0.9201668834029426,0.7227908262000157,0.4278015488353326,-0.0145189787721154,0.1689876204513016,-0.8029104264038259,0.4489770855223399,-1.4292566262477735,-0.8413481679478687,1626,Adam Gase,5,-0.0685697048902511,-1.0971152782440177,0.2334199696779251,3.7347195148468018,0.125,-0.022085175,0.1935697,5,Offensive,11,0,Late (2018-2024)
John Harbaugh,2020,0.2051282051282051,0.1893605001940112,3.5412007411212487,117,0.0157677049341938,0.5108979947689625,0.5847063922226257,201.29066403733404,1147,-0.0738083974536631,0.3369330453563715,0.3520812392838212,88.64939498978188,463,-0.0151481939274497,0.0350877192982456,0.0188074722373928,0.1915696937883639,57,0.0162802470608527,0.670398137451086,0.9287084606809778,0.7114456729719806,0.942058532825784,-0.0164225041812743,0.4073412469448672,-1.5432818218193345,-0.4192282521821038,0.1213977852640023,-0.9348641871282066,1784,John Harbaugh,13,0.2013616561889648,3.2217864990234366,0.5873597115278242,9.397755384445189,0.6875,0.03451246,0.48613834,17,Both,4,6,Late (2018-2024)
Kyle Shanahan,2020,0.1415094339622641,0.1583322658898696,2.738133446623164,106,-0.0168228319276055,0.5938945420906568,0.6322293401532957,186.72027841984328,1081,-0.0383347980626388,0.3145869947275923,0.3590923267165595,107.33919976386709,569,-0.0445053319889672,0.0909090909090909,0.0988290457556476,1.0788003872646377,44,-0.0079199548465567,0.6834573004675648,0.9257817821151324,0.7546221213892074,0.6324071695377302,-0.0285624245096221,-0.6433902469779006,-0.7850513520335097,-1.17652426358705,-0.3972380220741361,-1.5312717878942017,1800,Kyle Shanahan,4,0.0951024889945983,1.5216398239135729,0.5212112814188001,8.339380502700802,0.375,0.038212568,0.2798975,8,Offensive,13,0,Late (2018-2024)
Bill Belichick,2020,0.1826923076923076,0.16999181368692,3.063998826688265,104,0.0127004940053876,0.5261569416498993,0.6215204746716316,175.18289798347504,994,-0.0953635330217322,0.3150684931506849,0.3662554761446812,85.58970968575449,438,-0.0511869829939962,0.0833333333333333,0.0470025723407161,0.7191670702661748,36,0.0363307609926171,0.6500286724931527,0.9183098016268786,0.6956193493792542,0.6333759945538073,-0.0317233745007102,0.3084531821342983,-2.004012078930191,-1.3488839685795857,0.5511014100656342,-1.686562312818323,1572,Bill Belichick,26,-0.0573873817920684,-0.9181981086730944,2.350927770137787,37.61484432220459,0.4375,-0.0009573996,0.49488738,29,Defensive,1,13,Late (2018-2024)
Brandon Staley,2021,0.3414634146341463,0.2374938940809265,5.5095557998228495,123,0.1039695205532198,0.6723695466210436,0.601239099897049,202.40091783651388,1169,0.0711304467239946,0.350668647845468,0.3630983618572489,127.31714059131237,673,-0.0124297140117808,0.1896551724137931,0.0602549090402543,1.1757030233635728,58,0.1294002633735388,0.5909729661004537,0.9308303195334808,0.7838864645162746,0.7328337400180063,0.070013922051976,3.251001843426456,1.5547135831478438,-0.3491024111377051,2.545678839236143,3.31156743633004,2023,Brandon Staley,1,0.0084088534355163,0.1345416549682608,0.0084088534355163,0.1345416549682608,0.5294,0.020565808,0.52099115,3,Defensive,0,10,Late (2018-2024)
Sean McDermott,2021,0.2521008403361344,0.1676290006716227,5.215621729530102,119,0.0844718396645116,0.6531881804043546,0.5832197655001032,230.70259465328343,1286,0.0699684149042513,0.3709902370990237,0.3402424796172143,131.90530308375972,717,0.0307477574818094,0.1014492753623188,0.0593637478044436,1.346439593690823,69,0.0420855275578751,0.5882396675013356,0.9345886887055896,0.7989457379199002,0.7722002928693635,0.055638994050374,2.6223890821486533,1.5298757333746134,0.7647025815740544,0.6744321167694189,2.6053588213855154,2191,Sean McDermott,5,-0.0307045892715454,-0.4912734283447264,-0.0059725061893463,-0.0955600990295408,0.6471,-0.030564308,0.6778046,8,Defensive,0,15,Late (2018-2024)
Mike McCarthy,2021,0.2058823529411764,0.1626426406767925,4.970564395183692,136,0.0432397122643839,0.638801261829653,0.5953765733127867,224.9370433994864,1268,0.0434246885168663,0.3681159420289855,0.3717240705026953,133.90080846739303,690,-0.0036081284737098,0.1538461538461538,0.0765890245324569,1.276536968262055,65,0.0772571293136969,0.6619241495651532,0.934412241631162,0.7837974082871447,0.7603595212937942,0.0398386844495163,1.293049372144315,0.9625168390396408,-0.1215410075618614,1.4281965746775616,1.8291243416251448,2159,Mike McCarthy,15,0.0536970361709594,0.8591525787353504,0.0684626796007155,1.095402873611449,0.7059,-0.015404284,0.65220296,18,Offensive,14,0,Late (2018-2024)
Kliff Kingsbury,2021,0.2769230769230769,0.2038390381438358,5.678424441486433,130,0.0730840387792411,0.6095947063688999,0.5837804813714462,211.13552964717547,1209,0.0258142249974536,0.3392,0.3389071912734507,113.3821583134508,625,0.0002928087265492,0.0754716981132075,0.0166351051160539,0.8046350252469188,53,0.0588365929971535,0.6102823956044021,0.932425236714878,0.7784040467476924,0.7699410326928542,0.0369454611226966,2.2552419839767115,0.58610197681258,-0.0209125274863526,1.0334250863782468,1.6869866392219846,2017,Kliff Kingsbury,3,0.0626135154724121,1.0018162475585937,0.1487629612922668,2.3802073806762687,0.6471,0.0027284622,0.5844865,4,Offensive,7,0,Late (2018-2024)
Bruce Arians,2021,0.1666666666666666,0.1402571160049388,4.616883908052652,132,0.0264095506617278,0.6858678955453149,0.5729378766463226,232.5779143167984,1302,0.1129300188989923,0.3634146341463414,0.3617283148305288,157.6409888551262,820,0.0016863193158126,0.0434782608695652,0.0560519669705936,1.2092007285580135,69,-0.0125737061010284,0.6650738797251269,0.9355982460471872,0.8130481502004809,0.7905562130944039,0.0357810156645751,0.7504384627656313,2.4481585617003807,0.0150344374013131,-0.4969728114055776,1.6297799934518782,2323,Bruce Arians,8,0.0966262266159058,1.5460196258544927,0.5425550601482388,8.680880962371821,0.7647,0.039854765,0.6680738,8,Offensive,25,0,Late (2018-2024)
Jon Gruden,2021,0.2307692307692307,0.2048460605266229,1.0862763064248404,39,0.0259231702426078,0.672316384180791,0.5995301238108574,62.13374709473695,354,0.0727862603699336,0.3448275862068966,0.3463502900139977,38.21058833881373,203,-0.0015227038071011,0.0909090909090909,0.1098910973841239,0.224489303222924,11,-0.018982006475033,0.4242066749327713,0.8007935555457979,0.5237197024847835,0.3406824944470785,0.0296827657395647,0.7347573702275167,1.5901057728379546,-0.067745444152414,-0.6343094357384337,1.3301863793031925,607,Jon Gruden,15,0.0638608694076537,1.0217739105224592,-0.4622301101684571,-7.395681762695315,0.6,0.0066064596,0.53613913,15,Offensive,10,0,Late (2018-2024)
John Harbaugh,2021,0.2553191489361702,0.1982354645475386,4.187378318359815,141,0.0570836843886315,0.6324013157894737,0.621185011272916,210.5596277586992,1216,0.0112163045165576,0.3427152317880794,0.3507709772407238,118.33230460786524,604,-0.0080557454526443,0.2,0.1265793927537743,1.194976866482687,40,0.0734206072462257,0.7141343687849661,0.9333193223749632,0.7586518299876114,0.5620928235465411,0.0291057048826075,1.739384379561334,0.2740787174269953,-0.2362716257626576,1.345975867286508,1.301836647848183,2001,John Harbaugh,14,0.1442625134944916,2.308200215911865,0.7316222250223158,11.705955600357052,0.4706,0.056895882,0.3263375,17,Both,4,6,Late (2018-2024)
Robert Saleh,2021,0.2424242424242424,0.1823304870395387,4.482629884445129,132,0.0600937553847037,0.6623012160898035,0.655726970508834,175.59024228868995,1069,0.0065742455809695,0.3521594684385382,0.3680822376079029,117.02302461022974,602,-0.0159227691693646,0.25,0.1650335585459793,1.588742821212423,36,0.0849664414540206,0.6716149334917683,0.928426188804921,0.7594734645562218,0.4388385221699859,0.0256069157245615,1.836430230874808,0.1748570261431094,-0.4392091760720983,1.5934152510016757,1.1299488272614522,1839,Robert Saleh,1,0.0216292098045349,0.3460673568725584,0.0216292098045349,0.3460673568725584,0.2353,-0.015287951,0.21367079,4,Defensive,0,21,Late (2018-2024)
Matt LaFleur,2021,0.2166666666666666,0.1708155359117805,4.089086088030934,120,0.045851130754886,0.6218340611353712,0.5536452840899796,207.0637384614644,1145,0.0681887770453916,0.343042071197411,0.366373024841844,118.304666895588,618,-0.023330953644433,0.0545454545454545,0.0524139102636995,1.05981404994397,55,0.002131544281755,0.6494827383959472,0.9265763325218356,0.7669850110008125,0.7323544056658274,0.0249165040993663,1.3772425127304428,1.4918368629770056,-0.6303105205888976,-0.1818238125020067,1.0960304217211678,1938,Matt LaFleur,3,0.0303344771385193,0.4853516342163088,0.2392854139328003,3.828566622924805,0.7647,0.032144845,0.7343655,6,Offensive,16,0,Late (2018-2024)
Brian Flores,2021,0.2056737588652482,0.1589639572758652,4.286078861307669,141,0.046709801589383,0.6437994722955145,0.5961694520752363,199.61784062832936,1137,0.0476300202202781,0.3409461663947797,0.3600875876228627,116.83650467745072,613,-0.0191414212280829,0.0789473684210526,0.0644639519284139,0.4922210515259008,38,0.0144834164926387,0.7093546460576013,0.9280990628010998,0.7663124632539423,0.7376959943983229,0.0233506681582338,1.4049263920278223,1.0524037038580445,-0.5222374454170169,0.0828898142990895,1.019104343823991,1929,Brian Flores,3,0.0188254803657531,0.3012076858520496,0.1142988294601439,1.8287812713623024,0.5294,-0.055335104,0.5105745,3,Defensive,0,12,Late (2018-2024)
Kevin Stefanski,2021,0.2857142857142857,0.1823896336156019,4.460993239068826,126,0.1033246520986837,0.573921028466483,0.6047623780140392,191.4818230985064,1089,-0.0308413495475562,0.3578336557059961,0.3548028568422534,97.99702456279864,517,0.0030307988637426,0.0930232558139534,0.0624493442776648,0.7549613838811607,43,0.0305739115362886,0.6518762419259305,0.9250616279936807,0.7355175326133222,0.7013043651656217,0.0207367424832365,3.23021103542315,-0.624882632607068,0.0497165987526473,0.4277260648131257,0.8906879211259418,1775,Kevin Stefanski,2,0.1555409341812134,2.4886549468994144,0.2981065422058105,4.769704675292968,0.4706,0.039328665,0.31505907,5,Offensive,11,0,Late (2018-2024)
Andy Reid,2021,0.1782178217821782,0.168266476597781,2.6495423332442445,101,0.0099513451843971,0.6874095513748191,0.5730538951110381,255.02582290999112,1382,0.1143556562637809,0.3233082706766917,0.3592945514889702,151.53054596944946,798,-0.0359862808122785,0.0434782608695652,0.0669952380423796,1.1946487731188111,69,-0.0235169771728143,0.669507505777048,0.937213211901559,0.810779134811352,0.7925538622883546,0.0205674862030967,0.2198195625058613,2.4786308483418487,-0.956767028956682,-0.7314986326756086,0.882372732127786,2350,Andy Reid,23,0.0751444562911987,1.2023113006591792,0.8470394393920895,13.552631030273432,0.7059,0.017333746,0.63075554,26,Offensive,16,0,Late (2018-2024)
Matt Nagy,2021,0.2954545454545454,0.2484098622471857,6.109515259519579,132,0.0470446832073597,0.6253393665158371,0.6273576396934655,190.26689695970373,1105,-0.0020182731776283,0.3580705009276438,0.3612092181097819,102.1920625256988,539,-0.0031387171821381,0.125,0.0687270211187751,0.6785891641965616,32,0.0562729788812248,0.6000949443248556,0.92748817219027,0.7434976759638489,0.5912751197138206,0.0200179632448043,1.4157231047127363,-0.0088037708106858,-0.1094320854295074,0.9784841366372008,0.8553758771026598,1808,Matt Nagy,4,0.104327337527275,1.6692374004364,0.2359444663763044,3.775111462020872,0.3529,0.020729288,0.24857266,4,Offensive,11,0,Late (2018-2024)
Sean McVay,2021,0.1691176470588235,0.1754606756455546,5.53738489104046,136,-0.0063430285867311,0.6215613382899629,0.5681505339504064,243.709336560692,1345,0.0534108043395564,0.3863636363636363,0.3661009496970807,141.67047757249304,748,0.0202626866665556,0.0625,0.0724548877311548,1.2560919006744793,64,-0.0099548877311548,0.6373525342653177,0.93668823001489,0.8010632475459218,0.7576408770464012,0.0174530618000893,-0.3055173402790026,1.1759650772099646,0.4942299527009235,-0.4408487763777741,0.7293679070773802,2293,Sean McVay,5,0.1235904559135436,1.9774472946166977,0.2959009274482724,4.734414839172358,0.7059,0.031568408,0.58230954,8,Offensive,9,0,Late (2018-2024)
Ron Rivera,2021,0.2631578947368421,0.2271553713774535,4.499196842789538,133,0.0360025233593885,0.604882459312839,0.6200010252486625,192.9369544295948,1106,-0.0151185659358235,0.336380255941499,0.3603526161665382,106.20646548322864,547,-0.0239723602250391,0.2162162162162162,0.121905707299349,1.0212378813889214,37,0.0943105089168671,0.6741254367158322,0.9266683764078092,0.7417651802628928,0.5623852813891094,0.0156689063607529,1.059719607059641,-0.2888159856098253,-0.6468562289670119,1.7936684551260451,0.6417162721252593,1823,Ron Rivera,11,0.0832853346347808,1.3325653541564928,0.4483719656944273,7.173951451110836,0.4118,0.01395908,0.32851467,13,Defensive,0,14,Late (2018-2024)
Nick Sirianni,2021,0.2440944881889764,0.1962775107139275,5.153295386130125,127,0.0478169774750488,0.5648068669527897,0.6053345296212148,201.63343362718047,1165,-0.0405276626684251,0.4,0.3585635825642163,101.67129016424776,535,0.0414364174357836,0.1346153846153846,0.1051514739618561,1.528054551601559,52,0.0294639106535284,0.622187181012839,0.930633293671596,0.7416264572629502,0.62913786048915,0.0141271508551593,1.4406221701401665,-0.8319227377616446,1.0404269908624053,0.4039375771724443,0.5659732130944901,1879,Nick Sirianni,1,0.0342830807209014,0.5485292915344224,0.0342830807209014,0.5485292915344224,0.5294,-0.032826543,0.49511692,4,Offensive,15,2,Late (2018-2024)
Joe Judge,2021,0.2428571428571428,0.2097349323367227,5.224804182683905,140,0.03312221052042,0.6476014760147601,0.6472559796604997,181.5314924210215,1084,0.0003454963542603,0.3446519524617996,0.3647877686589894,115.91775739599564,589,-0.0201358161971897,0.2272727272727272,0.1349916518374811,1.3226436036375675,22,0.092281075435246,0.6637324122335478,0.9280660217020454,0.7531757764003474,0.2597016904585075,0.0119418582537808,0.9668572088399388,0.0417206223548673,-0.5478888335832529,1.750175558818542,0.4586145911176679,1835,Joe Judge,2,-0.0630291745185852,-1.0084667922973631,-0.1894958660125732,-3.031933856201172,0.2353,-0.022581846,0.29832917,2,Offensive,3,1,Late (2018-2024)
Mike Zimmer,2021,0.1739130434782608,0.1431946847717805,4.12154800112243,138,0.0307183587064802,0.6071428571428571,0.6094991762781449,194.92994145062727,1120,-0.0023563191352877,0.33889816360601,0.3627141343730118,111.89476791690848,599,-0.0238159707670018,0.1489361702127659,0.1067738281191192,1.4225465096872445,47,0.0421623420936466,0.7085563396594244,0.9276731907735628,0.7657765998310228,0.5981768982419763,0.0088536663806434,0.8893560980622731,-0.0160293343194778,-0.642822010353833,0.676078333149249,0.3068985125976092,1904,Mike Zimmer,8,-0.0872144788742065,-1.395431661987304,0.0348502390861512,0.5576038253784206,0.4706,0.010047913,0.5578145,8,Both,5,31,Late (2018-2024)
Frank Reich,2021,0.2439024390243902,0.191470528070708,4.221042648473666,123,0.0524319109536822,0.5676416819012797,0.5855683228452188,188.6079089583544,1094,-0.017926640943939,0.3186180422264875,0.3535813821278248,97.73814604186964,521,-0.0349633399013373,0.0961538461538461,0.0466354416597858,1.0925897677968348,52,0.0495184044940602,0.6534844073473519,0.9267277985623448,0.7390157054995891,0.7034883035560896,0.0088157401924312,1.5894094076416871,-0.3488371864225063,-0.9303792703769664,0.83372649560942,0.3050352823369419,1790,Frank Reich,4,-0.1187760144233703,-1.9004162307739247,-0.099386027431488,-1.590176438903808,0.5294,-0.020194292,0.648176,6,Offensive,6,0,Late (2018-2024)
