year,child_id,child_name,child_role,parent_id,parent_name,parent_role,team,relationship_type,parent_aggression,parent_fourth_down,parent_pass_heavy,parent_deep_pass,parent_two_point,parent_seasons,child_aggression,child_fourth_down,child_pass_heavy,child_deep_pass,child_two_point,child_seasons
2000,todd_bowles,Todd Bowles,Secondary,mike_nolan,Mike Nolan,Defensive Coordinator,nyj,position_to_coordinator,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2005,todd_bowles,Todd Bowles,Secondary,mike_zimmer,Mike Zimmer,Defensive Coordinator,dal,position_to_coordinator,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2005,todd_bowles,Todd Bowles,Secondary,bill_parcells,Bill Parcells,Head Coach,dal,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2007,todd_bowles,Todd Bowles,Secondary,wade_phillips,Wade Phillips,Head Coach,dal,position_to_hc,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2008,todd_bowles,Todd Bowles,Asst. Head Coach/Secondary,tony_sparano,Tony Sparano,Head Coach,mia,position_to_hc,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2011,todd_bowles,Todd Bowles,Asst. Head Coach/Interim Head Coach/Secondary,brian_daboll,Brian Daboll,Offensive Coordinator,mia,position_to_coordinator,0.014171960132936633,0.0205069806651237,0.014196610349512534,-0.058016933342774434,0.08000118285988479,3,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2012,todd_bowles,Todd Bowles,Secondary/Interim Defensive Coordinator,andy_reid,Andy Reid,Head Coach,phi,position_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
2013,todd_bowles,Todd Bowles,Defensive Coordinator,bruce_arians,Bruce Arians,Head Coach,crd,coordinator_to_hc,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8
1999,todd_haley,Todd Haley,Wide Receivers,bill_parcells,Bill Parcells,Head Coach,nyj,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3
2001,todd_haley,Todd Haley,Wide Receivers,dick_jauron,Dick Jauron,Head Coach,chi,position_to_hc,-0.02318997140832735,-0.002486194676986875,-0.026719562599240774,-0.03779771798477127,-0.025756410372310426,4,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3
2007,todd_haley,Todd Haley,Offensive Coordinator,ken_whisenhunt,Ken Whisenhunt,Head Coach,crd,coordinator_to_hc,0.006486169837370325,-0.009433818204330575,0.043244682108659324,0.004144807560371525,-0.012010992115218912,8,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3
2012,todd_haley,Todd Haley,Offensive Coordinator,mike_tomlin,Mike Tomlin,Head Coach,pit,coordinator_to_hc,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3
2018,todd_haley,Todd Haley,Offensive Coordinator,hue_jackson,Hue Jackson,Head Coach,cle,coordinator_to_hc,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3
2007,tom_cable,Tom Cable,Offensive Line,lane_kiffin,Lane Kiffin,Head Coach,rai,position_to_hc,-0.0218638322150372,0.0098428762493989,-0.08182174750553504,0.044910566927748946,-0.06038702453176174,2,-0.004905663365902267,0.009214707370070635,-0.048114057633820595,0.0306661117436697,-0.011389414943528867,3
2011,tom_cable,Tom Cable,Assistant HC/Offensive Line,darrell_bevell,Darrell Bevell,Offensive Coordinator,sea,position_to_coordinator,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2,-0.004905663365902267,0.009214707370070635,-0.048114057633820595,0.0306661117436697,-0.011389414943528867,3
2011,tom_cable,Tom Cable,Assistant HC/Offensive Line,pete_carroll,Pete Carroll,Head Coach,sea,position_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,-0.004905663365902267,0.009214707370070635,-0.048114057633820595,0.0306661117436697,-0.011389414943528867,3
2018,tom_cable,Tom Cable,Offensive Line,jon_gruden,Jon Gruden,Head Coach,rai,position_to_hc,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,-0.004905663365902267,0.009214707370070635,-0.048114057633820595,0.0306661117436697,-0.011389414943528867,3
1988,tom_coughlin,Tom Coughlin,Wide Receivers,bill_parcells,Bill Parcells,Head Coach,nyg,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,-0.0013094089427875299,-0.01100883557899762,0.00994903831850901,0.027505310970668863,-0.03168314948133033,10
1989,tony_dungy,Tony Dungy,Defensive Backs,bill_cowher,Bill Cowher,Defensive Coordinator,kan,position_to_coordinator,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3
1989,tony_dungy,Tony Dungy,Defensive Backs,marty_schottenheimer,Marty Schottenheimer,Head Coach,kan,position_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3
1992,tony_dungy,Tony Dungy,Defensive Coordinator,dennis_green,Dennis Green,Head Coach,min,coordinator_to_hc,-0.025833635868664,-0.0440622294535402,-0.009239763752635,-0.0285998180647876,-0.0214327322036931,1,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3
2001,tony_sparano,Tony Sparano,Tight Ends,marty_schottenheimer,Marty Schottenheimer,Head Coach,was,position_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2002,tony_sparano,Tony Sparano,Tight Ends,tom_coughlin,Tom Coughlin,Head Coach,jax,position_to_hc,-0.0013094089427875299,-0.01100883557899762,0.00994903831850901,0.027505310970668863,-0.03168314948133033,10,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2003,tony_sparano,Tony Sparano,Tight Ends,bill_parcells,Bill Parcells,Head Coach,dal,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2007,tony_sparano,Tony Sparano,Asst. Head Coach/Offensive Line,jason_garrett,Jason Garrett,Offensive Coordinator,dal,position_to_coordinator,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2007,tony_sparano,Tony Sparano,Asst. Head Coach/Offensive Line,wade_phillips,Wade Phillips,Head Coach,dal,position_to_hc,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2012,tony_sparano,Tony Sparano,Offensive Coordinator,rex_ryan,Rex Ryan,Head Coach,nyj,coordinator_to_hc,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2013,tony_sparano,Tony Sparano,Asst. Head Coach/Offensive Line,dennis_allen,Dennis Allen,Head Coach,rai,position_to_hc,-0.008580920438430666,0.0037765273032839834,0.006499258239402982,-0.003901205105098917,-0.04069826219131075,6,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2015,tony_sparano,Tony Sparano,Tight Ends,jim_tomsula,Jim Tomsula,Head Coach,sfo,position_to_hc,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2016,tony_sparano,Tony Sparano,Offensive Line,norv_turner,Norv Turner,Offensive Coordinator,min,position_to_coordinator,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2016,tony_sparano,Tony Sparano,Offensive Line,mike_zimmer,Mike Zimmer,Head Coach,min,position_to_hc,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2017,tony_sparano,Tony Sparano,Offensive Line,pat_shurmur,Pat Shurmur,Offensive Coordinator,min,position_to_coordinator,0.0009718555941301596,-0.010176812179545438,0.04669205040678896,-0.04062643246028692,0.00799861660956398,5,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5
2006,vance_joseph,Vance Joseph,Defensive Backs,mike_nolan,Mike Nolan,Head Coach,sfo,position_to_hc,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2009,vance_joseph,Vance Joseph,Defensive Backs,mike_singletary,Mike Singletary,Head Coach,sfo,position_to_hc,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2011,vance_joseph,Vance Joseph,Defensive Backs,wade_phillips,Wade Phillips,Defensive Coordinator,htx,position_to_coordinator,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2011,vance_joseph,Vance Joseph,Defensive Backs,mike_munchak,Mike Munchak,Head Coach,htx,position_to_hc,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2014,vance_joseph,Vance Joseph,Defensive Backs,marvin_lewis,Marvin Lewis,Head Coach,cin,position_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2016,vance_joseph,Vance Joseph,Defensive Coordinator,adam_gase,Adam Gase,Head Coach,mia,coordinator_to_hc,-0.00647030230221766,-0.00293284809850368,-2.6703910106900404e-05,-0.00852065882406002,-0.014400998376200097,5,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2019,vance_joseph,Vance Joseph,Defensive Coordinator,kliff_kingsbury,Kliff Kingsbury,Head Coach,crd,coordinator_to_hc,0.01759919184835095,0.02869434241346935,0.03825333321445275,-0.016999087569807926,0.02044817933528975,4,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2023,vance_joseph,Vance Joseph,Defensive Coordinator,sean_payton,Sean Payton,Head Coach,den,coordinator_to_hc,0.005341193759723847,0.009887667154358699,0.05048035606109442,-0.029833814780408037,-0.009169433396149606,17,0.0016256299469136503,0.005791697537424751,0.0058504882931038,-0.023855909461336,0.018716243418462,2
2002,vic_fangio,Vic Fangio,Defensive Coordinator,jeff_fisher,Jeff Fisher,Head Coach,htx,coordinator_to_hc,-0.0043169498484684704,-0.0006981287554673201,-0.02763862446033858,0.009462521365554848,0.001606432456377,10,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2006,vic_fangio,Vic Fangio,Linebackers,rex_ryan,Rex Ryan,Defensive Coordinator,rav,position_to_coordinator,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2006,vic_fangio,Vic Fangio,Linebackers,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2008,vic_fangio,Vic Fangio,Linebackers,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2011,vic_fangio,Vic Fangio,Defensive Coordinator,jim_harbaugh,Jim Harbaugh,Head Coach,sfo,coordinator_to_hc,0.0045075320242734,-0.01013376712653514,0.00970518835344614,0.027654279859259823,-0.00919557298907704,5,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2015,vic_fangio,Vic Fangio,Defensive Coordinator,john_fox,John Fox,Head Coach,chi,coordinator_to_hc,-0.014061207496792209,-0.013442944897526975,-0.02469956385631318,0.003296115655254475,-0.021398436888583273,12,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2018,vic_fangio,Vic Fangio,Defensive Coordinator,matt_nagy,Matt Nagy,Head Coach,chi,coordinator_to_hc,0.02156477346618945,0.02505985145790255,0.0427456860014541,-0.0007962782882747998,0.019249834693676124,4,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2023,vic_fangio,Vic Fangio,Defensive Coordinator,mike_mcdaniel,Mike McDaniel,Head Coach,mia,coordinator_to_hc,0.023107980181045568,0.03527600976469777,0.03416841936626743,0.0200763387999016,0.0029111527933155337,3,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2024,vic_fangio,Vic Fangio,Defensive Coordinator,nick_sirianni,Nick Sirianni,Head Coach,phi,coordinator_to_hc,0.02052785493793095,0.04934329596127088,0.005882684098714051,0.003750212918035751,0.023135226773703152,4,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3
2004,wade_phillips,Wade Phillips,Defensive Coordinator,marty_schottenheimer,Marty Schottenheimer,Head Coach,sdg,coordinator_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5
2011,wade_phillips,Wade Phillips,Defensive Coordinator,mike_munchak,Mike Munchak,Head Coach,htx,coordinator_to_hc,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5
2015,wade_phillips,Wade Phillips,Defensive Coordinator,gary_kubiak,Gary Kubiak,Head Coach,den,coordinator_to_hc,-0.0039962852641898,-0.0036788607684878198,0.012898930641472831,-0.01217083866382789,-0.01303437226591626,10,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5
2017,wade_phillips,Wade Phillips,Defensive Coordinator,sean_mcvay,Sean McVay,Head Coach,ram,coordinator_to_hc,0.011279884349732474,0.0035515109048034504,0.040144324962959325,0.0027081450667686257,-0.0012844435356014496,8,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5
2013,zac_taylor,Zac Taylor,QB Coach,joe_philbin,Joe Philbin,Head Coach,mia,position_to_hc,0.014402701699970641,-0.015972132480128597,0.05987251486603908,0.013461001957652203,0.00024942245631994045,5,0.01906688820673647,0.014993325137939566,0.07835127330100426,-0.0159186578463559,-0.0011583877656419505,6
